id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
112431438,5850,5850,5850.0,36 months,9.93,188.58,B,B2,Executive Assistant,2 years,RENT,45000.0,Source Verified,Current,n,credit_card
112269655,20000,20000,20000.0,36 months,5.32,602.3,A,A1,Administration,10+ years,MORTGAGE,133000.0,Source Verified,Current,n,debt_consolidation
111995658,5000,5000,5000.0,36 months,9.44,160.03,B,B1,Sort,5 years,RENT,40992.0,Not Verified,Current,n,debt_consolidation
111684460,11000,11000,11000.0,36 months,13.59,373.77,C,C2,Nursing Assistant,10+ years,RENT,40000.0,Source Verified,Late (31-120 days),n,debt_consolidation
112359315,25000,25000,25000.0,60 months,9.93,530.32,B,B2,Purchasing,3 years,MORTGAGE,75000.0,Verified,Current,n,debt_consolidation
112047012,12600,12600,12600.0,36 months,10.42,409.06,B,B3,Plumber,< 1 year,RENT,105000.0,Source Verified,Current,n,debt_consolidation
111813434,2250,2250,2250.0,36 months,19.03,82.52,D,D3,Driver,8 years,RENT,90000.0,Source Verified,Current,n,other
111608656,13000,13000,13000.0,60 months,12.62,293.27,C,C1,Sales,10+ years,MORTGAGE,67124.0,Not Verified,Current,n,credit_card
110352847,28000,28000,28000.0,36 months,9.93,902.57,B,B2,Chaplain,2 years,RENT,70000.0,Not Verified,Current,n,credit_card
112052125,12000,12000,12000.0,60 months,16.02,291.95,C,C5,department head,10+ years,MORTGAGE,42000.0,Source Verified,Current,n,debt_consolidation
111206255,16000,16000,16000.0,36 months,7.21,495.58,A,A3,,,MORTGAGE,96000.0,Verified,Fully Paid,n,debt_consolidation
111926792,20000,20000,20000.0,60 months,10.42,429.09,B,B3,Retail Manager,2 years,MORTGAGE,680000.0,Source Verified,Current,n,debt_consolidation
112259601,15000,15000,15000.0,36 months,13.59,509.69,C,C2,Finance,10+ years,RENT,54500.0,Not Verified,Current,n,debt_consolidation
111520965,20000,20000,20000.0,60 months,16.02,486.58,C,C5,Account Manager,10+ years,MORTGAGE,91000.0,Verified,Current,n,debt_consolidation
110365360,8000,8000,8000.0,36 months,7.21,247.79,A,A3,Service Delivery Manager,2 years,MORTGAGE,72000.0,Not Verified,Fully Paid,n,debt_consolidation
111886865,35000,35000,35000.0,36 months,10.91,1144.37,B,B4,Senior Tax Manager,10+ years,MORTGAGE,160000.0,Verified,Current,n,credit_card
112033659,30000,30000,30000.0,36 months,10.91,980.89,B,B4,Design Enginreer,3 years,MORTGAGE,148000.0,Source Verified,Current,n,debt_consolidation
111965424,9000,9000,9000.0,36 months,19.03,330.05,D,D3,CNA,6 years,OWN,25000.0,Verified,Current,n,debt_consolidation
112029620,35575,35575,35575.0,60 months,15.05,847.27,C,C4,Medical social worker,< 1 year,MORTGAGE,65000.0,Source Verified,Current,n,debt_consolidation
111936564,20000,20000,20000.0,60 months,18.06,508.53,D,D2,Teacher,10+ years,MORTGAGE,73000.0,Source Verified,Current,n,debt_consolidation
112432482,6500,6500,6500.0,36 months,12.62,217.83,C,C1,Bookkeeper,10+ years,MORTGAGE,26100.0,Not Verified,Current,n,debt_consolidation
112048922,20000,20000,20000.0,36 months,11.99,664.2,B,B5,Software Architect,10+ years,MORTGAGE,180000.0,Source Verified,Current,n,other
111620104,20000,20000,20000.0,36 months,12.62,670.23,C,C1,Project Manager,5 years,RENT,95000.0,Source Verified,Current,n,debt_consolidation
112399585,6000,6000,6000.0,36 months,9.44,192.03,B,B1,Registered Nurse,< 1 year,MORTGAGE,75000.0,Source Verified,Fully Paid,n,debt_consolidation
111621604,6000,6000,6000.0,36 months,16.02,211.01,C,C5,paiter,6 years,RENT,29700.0,Verified,Current,n,debt_consolidation
112319721,14000,14000,14000.0,60 months,16.02,340.61,C,C5,Enterprise Client Service Representative,10+ years,RENT,60000.0,Verified,Current,n,debt_consolidation
112053576,2500,2500,2500.0,36 months,16.02,87.92,C,C5,,,MORTGAGE,120000.0,Verified,Current,n,home_improvement
111740189,7500,7500,7500.0,36 months,7.07,231.82,A,A2,senior media specialist,< 1 year,MORTGAGE,40000.0,Not Verified,Current,n,credit_card
111912076,36000,36000,36000.0,36 months,7.97,1127.62,A,A5,Finance director,3 years,MORTGAGE,300000.0,Source Verified,Current,n,car
112034203,3000,3000,3000.0,36 months,15.05,104.07,C,C4,,,RENT,14400.0,Source Verified,Current,n,other
112150720,18000,18000,18000.0,36 months,14.08,615.9,C,C3,office services supervisor,10+ years,RENT,130000.0,Source Verified,Current,n,debt_consolidation
111845791,5600,5600,5600.0,36 months,11.99,185.98,B,B5,,,RENT,27000.0,Source Verified,Current,n,other
111998426,1000,1000,1000.0,36 months,14.08,34.22,C,C3,,,MORTGAGE,45000.0,Verified,Current,n,debt_consolidation
112146208,24000,24000,24000.0,60 months,15.05,571.59,C,C4,Owner,10+ years,MORTGAGE,62000.0,Source Verified,Current,n,debt_consolidation
112050689,25000,25000,25000.0,36 months,18.06,904.57,D,D2,Director,4 years,MORTGAGE,97500.0,Source Verified,Current,n,debt_consolidation
111494245,8575,8575,8575.0,36 months,15.05,297.47,C,C4,Baker,6 years,RENT,23834.0,Source Verified,Current,n,debt_consolidation
111811518,12000,12000,12000.0,60 months,12.62,270.71,C,C1,Mill operator,10+ years,MORTGAGE,85000.0,Source Verified,Fully Paid,n,credit_card
112279685,10000,10000,10000.0,36 months,12.62,335.12,C,C1,Controller,10+ years,MORTGAGE,55000.0,Not Verified,Current,n,debt_consolidation
110937996,20000,20000,20000.0,36 months,14.08,684.33,C,C3,QA,1 year,MORTGAGE,55000.0,Verified,Current,n,debt_consolidation
111772095,10000,10000,10000.0,36 months,7.35,310.38,A,A4,Application Analyst,2 years,OWN,88000.0,Not Verified,Current,n,credit_card
111912337,18000,18000,18000.0,60 months,16.02,437.92,C,C5,Driver,< 1 year,RENT,65000.0,Source Verified,Fully Paid,n,credit_card
112199496,13600,13600,13600.0,36 months,7.97,425.99,A,A5,HRA,3 years,OWN,60000.0,Not Verified,Current,n,debt_consolidation
112269659,10000,10000,10000.0,60 months,12.62,225.6,C,C1,Practice Manager,2 years,MORTGAGE,115000.0,Not Verified,Current,n,home_improvement
112299605,18000,18000,18000.0,60 months,19.03,467.23,D,D3,Support,2 years,MORTGAGE,43800.0,Source Verified,Current,n,credit_card
112313466,17000,17000,17000.0,36 months,7.21,526.55,A,A3,Quality Control Analyst,10+ years,RENT,52000.0,Source Verified,Fully Paid,n,debt_consolidation
112432514,9000,9000,9000.0,36 months,7.97,281.91,A,A5,Accountant,10+ years,OWN,48000.0,Not Verified,Current,n,debt_consolidation
112219746,8000,8000,8000.0,36 months,9.93,257.88,B,B2,Senior Development Associate,10+ years,OWN,70000.0,Source Verified,Current,n,debt_consolidation
111075216,6000,6000,6000.0,36 months,7.07,185.46,A,A2,,,MORTGAGE,0.0,Verified,Current,n,home_improvement
111068333,24000,24000,24000.0,36 months,10.91,784.71,B,B4,Registered Nurse,1 year,MORTGAGE,67000.0,Source Verified,Current,n,major_purchase
111796911,12000,12000,12000.0,36 months,10.91,392.36,B,B4,Iron worker,10+ years,MORTGAGE,59792.0,Source Verified,Current,n,debt_consolidation
111076596,20000,20000,20000.0,60 months,18.06,508.53,D,D2,owner,< 1 year,MORTGAGE,22000.0,Source Verified,Current,n,debt_consolidation
111599483,12650,12650,12650.0,36 months,15.05,438.83,C,C4,production,10+ years,MORTGAGE,40000.0,Source Verified,Current,n,debt_consolidation
112432405,16000,16000,16000.0,60 months,9.93,339.41,B,B2,Managing Partner,1 year,MORTGAGE,95000.0,Not Verified,Current,n,home_improvement
112049483,40000,40000,40000.0,60 months,9.44,838.91,B,B1,Clinical Nurse 2,10+ years,MORTGAGE,80000.0,Verified,Current,n,debt_consolidation
111867091,3000,3000,3000.0,36 months,10.42,97.4,B,B3,Admin. Supervisor,8 years,MORTGAGE,175000.0,Source Verified,Current,n,home_improvement
110291650,28500,28500,28500.0,60 months,9.93,604.56,B,B2,District Chief Financial Officer,2 years,OWN,170000.0,Verified,Current,n,debt_consolidation
111102685,6000,6000,6000.0,36 months,13.59,203.88,C,C2,Sales,4 years,MORTGAGE,30000.0,Verified,Current,n,credit_card
111710396,35000,35000,35000.0,60 months,16.02,851.51,C,C5,sales,5 years,MORTGAGE,70000.0,Verified,Current,n,credit_card
111918064,6000,6000,6000.0,36 months,12.62,201.07,C,C1,Histology Technician,< 1 year,OWN,100000.0,Source Verified,Current,n,home_improvement
111753341,30000,30000,30000.0,60 months,16.02,729.87,C,C5,dispatch,8 years,MORTGAGE,104000.0,Verified,Current,n,debt_consolidation
112149547,2000,2000,2000.0,36 months,9.93,64.47,B,B2,,,MORTGAGE,16992.0,Not Verified,Current,n,credit_card
110660220,22400,22400,22400.0,60 months,16.02,544.97,C,C5,supervisor,10+ years,RENT,50000.0,Source Verified,Current,n,debt_consolidation
112299390,16000,16000,16000.0,36 months,7.07,494.55,A,A2,Director,10+ years,MORTGAGE,120000.0,Source Verified,Current,n,debt_consolidation
110733476,9000,9000,9000.0,36 months,9.93,290.11,B,B2,Mailroom Clerk,10+ years,RENT,72000.0,Source Verified,Current,n,debt_consolidation
111494200,40000,40000,40000.0,60 months,13.59,922.25,C,C2,Technical programming analyst,9 years,MORTGAGE,105000.0,Verified,Current,n,renewable_energy
112319390,22400,22400,22400.0,60 months,15.05,533.49,C,C4,OPERATIONS ADMINISTRATOR,4 years,OWN,54201.0,Source Verified,Current,n,debt_consolidation
112146841,16000,16000,16000.0,36 months,9.44,512.08,B,B1,manager,10+ years,RENT,87207.0,Source Verified,Current,n,debt_consolidation
110434682,12000,12000,12000.0,60 months,19.03,311.49,D,D3,Logistics Analyst,< 1 year,MORTGAGE,52000.0,Source Verified,Current,n,debt_consolidation
111498295,14000,14000,14000.0,60 months,12.62,315.83,C,C1,SERVICE REPRESENTATIVE,9 years,RENT,48000.0,Not Verified,Current,n,debt_consolidation
112433252,18000,18000,18000.0,60 months,20.0,476.89,D,D4,Management,10+ years,RENT,80000.0,Source Verified,Current,n,debt_consolidation
110885675,40000,40000,40000.0,60 months,15.05,952.65,C,C4,Senior Managing Counsel (Attorney),5 years,MORTGAGE,237500.0,Verified,Current,n,debt_consolidation
112312449,3500,3500,3500.0,36 months,7.97,109.63,A,A5,Associate Production Controller,3 years,RENT,50000.0,Source Verified,Current,n,debt_consolidation
112359605,12500,12500,12500.0,36 months,9.44,400.07,B,B1,Sales,10+ years,MORTGAGE,185000.0,Not Verified,Current,n,debt_consolidation
112145977,2400,2400,2400.0,36 months,7.21,74.34,A,A3,Technician,< 1 year,MORTGAGE,35000.0,Not Verified,Current,n,credit_card
112136038,9400,9400,9400.0,36 months,7.97,294.44,A,A5,International Accounting Analyst,1 year,RENT,42500.0,Not Verified,Current,n,credit_card
112311181,6000,6000,6000.0,36 months,7.21,185.84,A,A3,Senior Consulting Engineer,4 years,MORTGAGE,135000.0,Not Verified,Current,n,small_business
112147941,9000,9000,9000.0,36 months,13.59,305.81,C,C2,RN,5 years,MORTGAGE,75000.0,Not Verified,Current,n,home_improvement
112159547,8000,8000,8000.0,36 months,10.42,259.72,B,B3,senior motor technician,10+ years,OWN,45000.0,Not Verified,Current,n,vacation
111815905,25000,25000,25000.0,36 months,10.91,817.41,B,B4,New Development / Marketing,1 year,RENT,85000.0,Not Verified,Current,n,debt_consolidation
112179627,15000,15000,15000.0,36 months,9.93,483.52,B,B2,Bartender/Server,1 year,RENT,60000.0,Not Verified,Current,n,credit_card
112312845,3600,3600,3600.0,36 months,20.0,133.79,D,D4,Cna,2 years,RENT,23000.0,Source Verified,Current,n,other
112117110,1000,1000,1000.0,36 months,9.93,32.24,B,B2,Territory Sales Representative,3 years,MORTGAGE,70000.0,Verified,Current,n,other
112145944,14150,14150,14150.0,60 months,16.02,344.26,C,C5,Registered nurse,1 year,MORTGAGE,53000.0,Not Verified,Fully Paid,n,debt_consolidation
110835600,19600,19600,19600.0,36 months,7.21,607.08,A,A3,Software Engineer,1 year,RENT,85000.0,Not Verified,Current,n,debt_consolidation
112159412,13000,13000,13000.0,36 months,11.99,431.73,B,B5,manager,1 year,RENT,65000.0,Source Verified,Current,n,debt_consolidation
111582128,25000,25000,25000.0,60 months,21.45,682.68,D,D5,Bakery Operation Specialist,10+ years,OWN,74000.0,Not Verified,Current,n,debt_consolidation
112159429,1000,1000,1000.0,36 months,16.02,35.17,C,C5,Claims Representative,10+ years,MORTGAGE,72000.0,Source Verified,Current,n,credit_card
112279464,8400,8400,8400.0,36 months,30.17,357.38,F,F3,Teachers,6 years,RENT,62000.0,Source Verified,Current,n,other
112145607,12000,12000,12000.0,36 months,5.32,361.38,A,A1,Project Manager,10+ years,RENT,75000.0,Not Verified,Current,n,debt_consolidation
110376191,14000,14000,14000.0,60 months,9.44,293.62,B,B1,physical therapist,< 1 year,MORTGAGE,80000.0,Not Verified,Current,n,debt_consolidation
112389577,12000,12000,12000.0,60 months,9.44,251.68,B,B1,Manager,10+ years,MORTGAGE,75000.0,Not Verified,Current,n,debt_consolidation
112428344,3600,3600,3600.0,36 months,10.42,116.88,B,B3,,,OWN,32000.0,Not Verified,Current,n,home_improvement
112428115,7850,7850,7850.0,36 months,5.32,236.41,A,A1,Manager,10+ years,MORTGAGE,68000.0,Not Verified,Current,n,medical
112289480,6400,6400,6400.0,36 months,21.45,242.61,D,D5,Supervisor,9 years,MORTGAGE,55000.0,Verified,Fully Paid,n,home_improvement
112249379,24000,24000,24000.0,60 months,12.62,541.42,C,C1,Accountant,10+ years,MORTGAGE,130000.0,Not Verified,Current,n,debt_consolidation
109743370,21000,21000,21000.0,60 months,15.05,500.14,C,C4,Yard Master,10+ years,MORTGAGE,100000.0,Verified,Current,n,debt_consolidation
111805470,10000,10000,10000.0,36 months,9.93,322.35,B,B2,Contracting,10+ years,MORTGAGE,82000.0,Not Verified,Current,n,home_improvement
112078102,16800,16800,16800.0,36 months,7.07,519.28,A,A2,Nurse practitioner,10+ years,MORTGAGE,100000.0,Not Verified,Current,n,home_improvement
112044181,16800,16800,16800.0,60 months,14.08,391.61,C,C3,Refrigeration service tech,10+ years,MORTGAGE,75000.0,Not Verified,Fully Paid,n,credit_card
112312106,11000,11000,11000.0,36 months,7.97,344.55,A,A5,Owner,10+ years,MORTGAGE,85000.0,Not Verified,Current,n,home_improvement
112359574,26400,26400,26400.0,36 months,7.07,816.01,A,A2,Loader operator,10+ years,RENT,58560.0,Not Verified,Current,n,major_purchase
112145158,12000,12000,12000.0,36 months,9.44,384.06,B,B1,Business Manager,10+ years,MORTGAGE,75000.0,Source Verified,Current,n,debt_consolidation
112179488,7200,7200,7200.0,36 months,14.08,246.36,C,C3,Sous Chef,2 years,RENT,50000.0,Verified,Current,n,debt_consolidation
112432242,5000,5000,5000.0,36 months,16.02,175.84,C,C5,Table games supervisor,1 year,RENT,59000.0,Not Verified,Current,n,moving
112433244,14400,14400,14400.0,60 months,14.08,335.67,C,C3,Operations Manager,9 years,MORTGAGE,110000.0,Source Verified,Current,n,debt_consolidation
112259496,4800,4800,4800.0,36 months,5.32,144.56,A,A1,Barista,5 years,RENT,25000.0,Not Verified,Current,n,major_purchase
112032972,19000,19000,19000.0,60 months,15.05,452.51,C,C4,Team Lead,3 years,RENT,41600.0,Verified,Current,n,debt_consolidation
112259423,30000,30000,30000.0,36 months,7.07,927.28,A,A2,Staff Pharmacist,5 years,OWN,140000.0,Not Verified,Current,n,debt_consolidation
112433367,18000,18000,18000.0,60 months,15.05,428.7,C,C4,Vice President,10+ years,MORTGAGE,150000.0,Source Verified,Current,n,home_improvement
112189534,5000,5000,5000.0,36 months,18.06,180.92,D,D2,,,MORTGAGE,41700.0,Not Verified,Current,n,home_improvement
112311294,30150,30150,30150.0,36 months,18.06,1090.91,D,D2,Firefighter,10+ years,OWN,140000.0,Verified,Current,n,home_improvement
112148004,7000,7000,7000.0,36 months,12.62,234.58,C,C1,Pump tech,10+ years,RENT,43200.0,Not Verified,Current,n,debt_consolidation
112119778,6000,6000,6000.0,36 months,7.35,186.23,A,A4,On Air Personality,4 years,MORTGAGE,53000.0,Verified,Current,n,debt_consolidation
112313016,35000,35000,35000.0,36 months,5.32,1054.02,A,A1,Program Director WW Enablement,10+ years,MORTGAGE,170000.0,Source Verified,Current,n,debt_consolidation
112169390,8000,8000,8000.0,36 months,7.97,250.59,A,A5,Registered Nurse,10+ years,RENT,100000.0,Not Verified,Current,n,other
112027286,6600,6600,6600.0,36 months,19.03,242.03,D,D3,Metal fabrication,3 years,RENT,36500.0,Not Verified,Current,n,credit_card
112083441,4125,4125,4125.0,36 months,10.91,134.88,B,B4,Sales Coordinator,1 year,RENT,59000.0,Not Verified,Current,n,debt_consolidation
112432187,9200,9200,9200.0,36 months,14.08,314.8,C,C3,City Administrator Analyst,3 years,RENT,71000.0,Not Verified,Current,n,debt_consolidation
112279297,25000,25000,25000.0,36 months,11.99,830.24,B,B5,Delivery Driver,10+ years,MORTGAGE,92000.0,Verified,Current,n,debt_consolidation
112432180,5000,5000,5000.0,36 months,7.97,156.62,A,A5,Supervisor,9 years,RENT,38000.0,Not Verified,Current,n,debt_consolidation
112219563,10000,10000,10000.0,36 months,14.08,342.17,C,C3,Manager,8 years,MORTGAGE,98000.0,Source Verified,Current,n,debt_consolidation
111569884,6000,6000,6000.0,36 months,9.44,192.03,B,B1,retail manager,5 years,RENT,50000.0,Not Verified,Current,n,debt_consolidation
112329443,20000,20000,20000.0,36 months,10.42,649.3,B,B3,Patient Rep,10+ years,RENT,92000.0,Not Verified,Current,n,credit_card
112189410,12000,12000,12000.0,60 months,10.42,257.46,B,B3,Account executive,2 years,RENT,88000.0,Not Verified,Current,n,debt_consolidation
111967277,10575,10575,10575.0,60 months,13.59,243.82,C,C2,HR Director,4 years,MORTGAGE,150000.0,Source Verified,Current,n,debt_consolidation
112146020,3600,3600,3600.0,36 months,7.07,111.28,A,A2,Service tech/install,3 years,RENT,32000.0,Not Verified,Current,n,credit_card
112199411,14400,14400,14400.0,60 months,13.59,332.01,C,C2,Federal Officer,10+ years,RENT,110000.0,Not Verified,Current,n,other
112148877,40000,40000,40000.0,36 months,7.07,1236.37,A,A2,Professor,7 years,MORTGAGE,315000.0,Not Verified,Current,n,home_improvement
112239472,3000,3000,3000.0,36 months,5.32,90.35,A,A1,Traffic Supervisor,2 years,RENT,55965.0,Not Verified,Current,n,other
112148097,6000,6000,6000.0,36 months,10.91,196.18,B,B4,Receptionist,2 years,OWN,40000.0,Not Verified,Current,n,debt_consolidation
111945935,18000,18000,18000.0,60 months,19.03,467.23,D,D3,Registered Nurse,1 year,MORTGAGE,145000.0,Not Verified,Current,n,debt_consolidation
112431297,6600,6600,6600.0,36 months,9.93,212.75,B,B2,Police Dispatcher,7 years,OWN,32000.0,Not Verified,Current,n,credit_card
111787801,19000,19000,19000.0,36 months,7.35,589.72,A,A4,Law Clerk,3 years,RENT,91000.0,Not Verified,Current,n,credit_card
112008546,6000,6000,6000.0,36 months,7.07,185.46,A,A2,Director of Business Development,7 years,MORTGAGE,105000.0,Not Verified,Current,n,debt_consolidation
112428321,6075,6075,6075.0,36 months,10.91,198.63,B,B4,Nurse,10+ years,MORTGAGE,130000.0,Not Verified,Current,n,debt_consolidation
112311525,20000,20000,20000.0,60 months,18.06,508.53,D,D2,Senior Title Officer,10+ years,RENT,84000.0,Source Verified,Current,n,debt_consolidation
110617917,15500,15500,15500.0,36 months,9.44,496.08,B,B1,cook,10+ years,OWN,40000.0,Not Verified,Current,n,debt_consolidation
112432265,6000,6000,6000.0,36 months,7.97,187.94,A,A5,Attorney,1 year,RENT,80000.0,Not Verified,Fully Paid,n,credit_card
112311820,10000,10000,10000.0,36 months,13.59,339.79,C,C2,he is benefits coordinator,2 years,OWN,56000.0,Verified,Current,n,debt_consolidation
110937062,10000,10000,10000.0,36 months,15.05,346.9,C,C4,Marketing Executive,4 years,RENT,125000.0,Not Verified,Current,n,major_purchase
111827670,15000,15000,15000.0,36 months,9.93,483.52,B,B2,Maintenance manager,2 years,RENT,110000.0,Verified,Current,n,credit_card
110349478,12000,12000,12000.0,60 months,15.05,285.8,C,C4,Police Officer,< 1 year,RENT,48000.0,Not Verified,Current,n,debt_consolidation
